Id,Transcription,Tag,Link,Platform,Views,Classificação
53,a mamãe já entendeu espera Alice Alice ei olha aqui a mamãe já entendeu espera Vamos ouvir vamos colocar o ouvido vamos aparelho para ouvir a mamãe falar com Alice Vamos colocar tudo bem Olha a mamãe já entendeu que a Alice quer só que a mamãe tá falando para Alice depois tá depois olha aqui na mamãe não é legal Alice pode tentar conversar falar mamãe Alice quer e a mamãe ia parar de escutar Alice não precisa da Alice fazer ai bater na mamãe ai isso dói não é legal tá bem tá bom então,autismo,https://vm.tiktok.com/ZMS2fUUMC/,TIK TOK,913.000,EXPERIENCIA PESSOAL
54,Christopher cifras no,autismo,https://vm.tiktok.com/ZMS2fhBoF/,TIK TOK,89.000,NÃO INCLUSO
55,coisas atípicas que meus irmãos autistas fazem sempre que mando senta no chão ela senta em w é super comum ver Pedro tendo estereotipias em excesso e ele é muito imperativo e sempre está em movimento tanto Manu quanto Pedro comem vegetais como se fossem salgadinho favoritos de Manu são cebola alface e batata e Pedro prefere mais tomate batata Pedro tá sempre andando na ponta dos pés Manuel obcecada por lixos e em especial embalagens e quando a embalagem que ela quer ainda tá cheia ela pega o que tá dentro e põe um pote para Que ela possa brincar só com a embalagem Pedro é simplesmente obcecado por água tenho certeza que Onde tiver água Pedro vai estar lá ele mandou Inclusive tem uma caixa d'água que eles usam apenas para brincar mas não ama brincar com os próprios reflexos seja no espelho na janela de um carro até no micro-ondas por último mano não sabe interagir com outras crianças Então sempre que tem crianças no local normalmente fica sozinha brincando sozinha,autismo,https://vm.tiktok.com/ZMS2fx98L/,TIK TOK,1.800.000,NÃO INCLUSO
57,notei o autismo na minha filha bem cedo quando ela já tinha completado oito meses eu já tinha quase 100% de certeza só ainda não tinha um laudo as pessoas diziam que era bobagem da minha cabeça mas mãe sempre sabe eu não tava aquela era diferente que ela tinha um jeitinho diferente das outras crianças da mesma idade que ela ela tinha movimentos ritualísticos mesmo sendo bebezinha estereotipados digamos assim tinha fixação extrema por algumas coisas como por exemplo a cor azul tudo que fosse Azul ela ficava por horas parada olhando para aquele objeto não gostava de pessoas nem mesmo da própria família em si quando chegava na nossa casa eu anotava que a voz das pessoas incomodava e muito ela ela chorava muito Um dia teve um aniversário na nossa casa e ela chorou desde o momento que os convidados chegaram até o outro dia ela entrou em uma crise muito forte foi a primeira crise que ali esteve enfim ela teve o diagnóstico precoce,autismo,https://vm.tiktok.com/ZMS2fgFFe/,TIK TOK,64.000,NÃO INCLUSO
58,mandava mandava vai adiar sapatilha capa de EVA no passado nessa hora tem um bosque que você sabe que se chama que eu vou querer corretamente a mandava mandava vai adiantar patrulha canina separar meu passar nessa,autismo,https://vm.tiktok.com/ZMS2PJ7Ue/,TIK TOK,1.400.000,NÃO INCLUSO
59,eu sou autista e eu não tive atraso de Falcon como vocês podem perceber eu falo perfeitamente mas eu tenho várias outras coisas diferentes como por exemplo eu tenho hipersensibilidade sonora Então os barulhos me incomodam muito e às vezes eles se juntam na minha cabeça eu começo ouvir tudo de uma vez só o meu índice de atenção dividida é super baixo então eu não consigo prestar atenção em duas coisas ao mesmo tempo mas isso é no nível extremo Tipo se eu tivesse focado em alguma coisa eu posso te ignorar eu fingir que você não existe mas gente isso não é por mal eu juro eu não gosto de abraços e nem de beijos só de algumas pessoas selecionadas se você é uma dessas pessoas é você não ganhou nada então quando eu peço para alguém não fazer algum determinado barulho como bater caneta ou quando eu peço para a pessoa não falar várias coisas para mim ao mesmo tempo ou quando eu peço para ela dar uma pausa para eu terminar o que eu estou fazendo para ouvi-la ou quando eu peço para alguém não me dar beijos molhados e nem me abraçar e falar no meu ouvido é só para me respeitar porque senão eu realmente passo mal Isso pode me desencadear uma crise Depois eu falo sobre eles se vocês quiserem é,autismo,https://vm.tiktok.com/ZMS2ftY4n/,TIK TOK,1.600.000,NÃO INCLUSO
60,como nunca vai acabar eu vou me acabar azul amarelo vermelho kkk,autismo,https://vm.tiktok.com/ZMS2fsnb2/,TIK TOK,915.000,NÃO INCLUSO
62,não é para tirar a roupa não é para tirar a roupa não é para tirar a roupa não é para tirar a roupa pode fazer birra pode fazer birra não é para tirar eu amo você mas não é para tirar eu amo você eu amo você mas não é para tirar a roupa todo dia essa luta agora de manhã para para vestido quer trocar de bermuda a gente troca Deixa eu ver se eu acho uma mais confortável é não chora não chora não não chora chorar não é para tirar a roupa a mamãe falou que não é para tirar e você não vai tirar essa aqui é mais curtinha quer botar isso aqui minha Você não brinca porque eu não tô brincando você não brinca que eu não tô brincando não me aperta você não pode fazer isso tu não tenta fazer isso eu não quero tomar uma atitude contigo eu amo você mas você não pode ficar sem roupa mais são 8 anos de idade fica muito feio as pessoas na rua olhando tô sem roupa tá o teu pai tá em casa tu acaba atirando mas hoje tu não vai tirar tu vai ficar não vai tirar eu vou passar o dia sem fazer o serviço mas você vai ficar vestido é,autismo,https://vm.tiktok.com/ZMS2fo3oq/,TIK TOK,196.000,NÃO INCLUSO
63,o autismo me impossibilita de beijar bem e sim eu tenho que culpar o autista ah mas esse assunto é muito aleatório e não tem nada a ver com autismo eu vou te provar que isso tem ligação com autismo Beleza já aconteceu né de me falaram que eu não beijo bem já aconteceu mas já aconteceu isso normal até eu acredito que eu não beijo bem na verdade eu tenho certeza que eu não beijo bem quando é beijo de língua entendeu por que que acontece né já até falei para vocês que eu não gosto muito de beijo de língua não que eu não gosto mas o que acontece né você vai crescendo e se desenvolvendo sabendo tão pouco da vida e a pessoa vem né com aquela intimidade botando a língua dentro da sua boca que você vai fazer foi assim que eu descobri né que eu não gosto de beijar Aline porque o que acontece quando é o beijinho aquele beijinho no meio termo e tal que é Não envolve a língua muito mais tranquila eu fico muito melhor muito mais tranquila eu tenho meu namorado e nossa é extremamente raro que a gente tenha beijado assim de novela extremamente rápido e a gente se sente super confortável com isso tipo não tem necessidade entendeu aquele beijo maçã já é já é muito bom mas eu descobri né que eu não sabia beijar de língua por conta de uma sequência de fatores primeiro né o contato ali Ah não primeiro é muito invasivo e tipo às vezes meu namorado eu beijava assim mas a gente já tem uma certa intimidade né dois anos de relacionamento então não vejo mais como eu via antes assim até tranquilo Desde que não seja demais é muita é muita é muito invasivo sabe é muito coisado eu não sei explicar é muita Baba é muita coisa outra coisa também eu não sei focar na língua entendeu o que é que faz com a língua quando ela tá dentro porque é que faz meu irmão qual a língua nesse momento eu não sei focar nessas coisas ao mesmo tempo Tipo se você está entendendo já tem um momento ali com a pessoa beleza aí de repente ela vai colocar língua na sua boca aí você vai fazer o quê entende tipo eu não sei focar em duas coisas ao mesmo tempo mas o que que eu faço com ela ou eu deixava a língua parada porque eu não conseguia falar na língua Ou eu ficava numa luta de língua porque não dá cara qual é o objetivo disso não dá para entender porque aí depois o povo fica se perguntando por que que o beijo não casou Por que que você tem que meter a língua na boca da pessoa meu irmão Por que não beija normal entendeu eu não consigo focar na língua também já tá ali com a pessoa aí é focar na língua também pelo amor de Deus deixou quieta lua serve para identificar sabor de alimento aí depois a culpa é minha de beijar mal a culpa é minha a pessoa o povo inventa a língua na boca pelo amor de Deus,autismo,https://vm.tiktok.com/ZMS2fG2kL/,TIK TOK,616.000,NÃO INCLUSO
64,e o meu filho autista que não consegue esperar quando vamos a um compromisso quando a gente chega ele fica bem hiperativo e não consegue ficar sem estávamos aguardando para resolver uma situação e ele sempre querendo ir para fora não deixamos ele em casa porque não temos rede de apoio Então precisamos levar ele junto quando vamos resolver algo fugir foi correndo diretamente para o portão mas ainda bem que era o portão errado senão ele ia sair correndo na rua na tentativa de deixar ele um pouco quieto mas é impossível O negócio dele é ficar lá fora puxando minha mão para carro ou moto Olha para isso o pai dele indo pegar ele na porta de um carro ele é uma passeia de carro ou moto e como a gente deve que aguardar um tempo ele começou a se desregular ele não consegue esperar por muito tempo em nenhum lugar sempre que precisa ele se expressa Levei ele lá para fora para se acalmar Mais ele queria de novo entrar no carro Essa é a realidade tínhamos mais um compromisso sério para resolver mais vamos deixar para outro dia o autismo é isso são dias e dias e vamos vencendo um dia de cada vez que bom que meu bebê se acalmou e agora vamos para casa,autismo,https://vm.tiktok.com/ZMS2PdkGu/,TIK TOK,31.000,NÃO INCLUSO
67,o primeiro sinal de autismo na minha filha eu comecei a desconfiar que a minha filha era autista logo cedo foi bem precoce todo mundo dizia que era doideira da minha cabeça mas o primeiro sinal que ela me demonstrou foi o bater da cabeça a minha mãe sempre dizia que o bater da cabeça era normal era reflexo da criança até então tudo bem mas a minha filha batia muito a cabeça era todos os dias era toda hora poderia machucar e ela continuava batendo a cabeça com 8 meses eu iniciei desconfiar e comecei a observar tudo que ela fazia outro sinal foi que ela tinha medo exorbitante de barulho ninguém podia cantar parabéns ninguém podia dar risada realmente o barulho incomodava muito ela outro sinal era a dificuldade de extrema para dormir ela é uma criança que vai completar 3 anos em novembro e nunca dormiu uma noite toda aí,autismo,https://vm.tiktok.com/ZMS2P59S5/,TIK TOK,113.000,NÃO INCLUSO
68,formas de reconhecer um autista o mais fácil cordão de identificação que pode ser o do quebra-cabeça ou do girassol O que significa deficiências ocultas dois geralmente não olha nos olhos três há uma dificuldade de responder quando falam com ele principalmente se for um estranho moça que horas são moça oi 4 pode estar fazendo movimentos repetitivos como Steam Esse é o meu preferido Google pode reconhecer também por uma sensibilidade extrema o barulho que as outras pessoas ao redor não vão ter OK Google dificuldade em entender as ironias que você fala o quê Tá chovendo canivete 7 pode ser alguma crise que não é necessariamente birra lembre-se o autismo não tem cara então vocês observem os sinais e respeitem por favor se puderem Me sigam curta esse vídeo tchau,autismo,https://vm.tiktok.com/ZMS2PQrqY/,TIK TOK,228.000,NÃO INCLUSO
69,tem uma coisa do autismo que ninguém te conta mas a gente vai te mostrar o autista pode conseguir fazer coisas muito difíceis mas vai ter dificuldade com coisas fáceis há anos que a gente mora nesse prédio mas o tutu ainda não acerta o nosso andar Qual é o nosso andar não é esse qual é não não é esse outras coisas que para você são simples como a suar o nariz esse não rola ou sorrir forçado fingindo sorri aí tutu ou mesmo de olhar para ver se vem carro antes de atravessar a rua por outro lado coisas complexas como atuar para vocês aqui no canal ele faz de boa e você comenta essas histórias aqui também pra gente ó e segue para mais,autismo,https://vm.tiktok.com/ZMS2PFdp4/,TIK TOK,84.000,NÃO INCLUSO
72,Eu sou artista e por muito tempo achei que ninguém gostaria de namorar comigo pessoas autistas se relacionam de maneira diferente Nós não somos iguais aos neurotípicos enfrentamos desafios como dificuldade na socialização questões sensoriais e rigidez cognitiva entre outros eu costumo pensar que o autismo pode ser comparado a um cacto para lidar com o que está ao redor ou cacto se adapta seus Espinhos são estratégia para preservar a água dentro de si evitando a perda pela transpiração esses espinhos são Na verdade uma forma de proteção o mecanismo para garantir a sua sobrevivência contudo essa defesa faz com que muitos não enxerguem a beleza do cacto ou se afastem temendo seus Espinhos enquanto outras flores com suas Cores Vivas e perfume encantador representam que muitos consideram o ideal o cacto também deseja ser apreciado ele não pode ser amado da mesma forma que outras plantas Mas isso não significa que não possa ser amado com cuidado paciência e atenção é possível se aproximar e ao fazer isso você vai descobrir que as flores mais surpreendentes e especiais podem nascer de um cacto pensava que ninguém se interessaria por mim E se alguém se interessasse não ficaria quando eu mostrasse todas essas dificuldades mas um dia encontrei alguém que teve paciência e amor para esperar que uma flor surgisse em mim e que cuida dela com muito carinho todos os dias com o tempo ele também descobriu que era um cacto autista e TDH E desde então Nenhum de Nós tem mais medo de não ser amado eu sou autista e eu mereço ser amado e amar,autismo,https://vm.tiktok.com/ZMS2PDn8T/,TIK TOK,25.000,NÃO INCLUSO
73,a criança autista dorme menos por muitos fatores um deles é que ela produz menos melatonina Se esse for única exclusivamente motivo você dá a melatonina você resolveu tem uma boa resposta maravilhosa resposta 2 às vezes ela dorme menos por questões sensoriais Ou seja a percepção do lençol do da temperatura ela é diferente ela é do pijama tipo ela é distorcida para aquele indivíduo não temos que tentar melhorar o pijama a temperatura exata Eu lembro que meu filho ele acordava e se incomodava com a costura da meia passando na ponta dos pés Então você tem que tirar aquela costura e jogar ela para cima ou para baixo porque se ela passasse nas pontinhas dos pés geralmente quando e para o autismo que ele é o suficiente para atrapalhar o sono dele Além disso nós temos uma questão de previsibilidade existem pistas sociais por exemplo se eu perceber que você tá com muito sono ou que você está muito cansada eu devagarzinho falar então tá bom pessoal porque está acabando aqui especial,autismo,https://vm.tiktok.com/ZMS2PmT44/,TIK TOK,58.000,NÃO INCLUSO
74,todo dia eu descubro que eu tenho uma característica do autismo que eu tinha certeza que essa não tinha Sabe em que dizem que alguns autistas às vezes andam na ponta dos pés Então eu tinha certeza que eu não fazia isso certeza só que quando as pessoas me falavam andar na ponta dos pés o que eu imaginava era isso aqui eu já vi crianças andando assim sabe então eu achei que era desse jeito quando eu dizia que andava na ponta dos pés e eu sei que tem muitas que é mas eu não levei em consideração o fato de eu ser adulto e nível 1 de suporte e bom inesque então talvez comigo seja um pouco diferente nesses últimos dias eu e minha senhora temos estado bastante ocupados porque a gente estava arrumando todas as coisas aqui por causa da mudança isso significa ficar de pé e andando de um lado pro outro tempo aí chega ao fim do dia os dois morrido em cima da cama Ela olha para mim e fala ai tô morrendo de dor nos pés e é o bairro também agora deu para ver que eu sou gaúcho né só que aí ela fez bem assim será que meu pai tá ali enfim ela fez assim eu tô com dor aqui aí no conselho perto aqui nessa parte aqui nessa parte aqui minha virilha eu fiquei meio confuso Porque daí eu falei para ela não mas em mim não dói ali onde que dói em você entendeu no Calcanhar mesmo dói assim em volta sabe na na bordinha aqui tem calo a minha botinha do calcanhar é toda cheia de carro então ali dói mas onde mais dói é nessa parte aqui sabe tipo assim é onde mais dói no pé e ela já tinha dito para mim Você anda na ponta dos pés e eu não de jeito nenhum tenho certeza que não faço isso porque quando foi essa aqui do pé entendeu eu piso com a ponta primeiro eu fiz com a ponta e depois com o calcanhar e quando falam andar na ponta dos pés eu achei que era só literalmente na ponta dos pés eu não sabia que Parem de explicar autismo de um jeito que só neurotípicos moral da história eu caminho errado tá doendo para caramba os meus pés a minha panturrilha tudo e agora não sei tem alguma coisa que se faça a respeito ou só anda desse jeito e fica com dor para sempre ou só para de andar desse jeito,autismo,https://vm.tiktok.com/ZMS2PVrJh/,TIK TOK,97.000,NÃO INCLUSO
75,agora imagine o seu filho chega em casa assim a escola fala que ele caiu de uma escada e ele desmente disse que foram os colegas que o atacaram e dias depois ele falece devido à sagração Carlos tinha 13 anos era autista e faleceu após ser atacado por colegas dentro da escola em São Paulo família já tinha ido na escola e já tinha marcado reunião já tinha reclamado já tinha falado o menino tava se queixando fazia Dias nada foi feito a escola se mostrou completamente negligente a agressão aconteceu no último dia 9 ele foi levado a emergência após isso Mas deram alguns diagnósticos e eu mandaram para casa na terça-feira ele teve uma piora muito grande e foi internado às pressas na Santa Casa de Santos e teve três paradas cardiorrespiratórias a secretaria de educação do estado de São Paulo falou que abriu uma porção interna para entender melhor o caso ontem Saiu um laudo dizendo que a causa da morte foi bronca pneumonia bilateral e que ele teria um excesso de celulite no cotovelo quando oficial leva de 30 a 90 dias para sair até que as apurações sejam concluídas mas nós sabemos o que aconteceu Carlos foi vítima de negligência Carlos foi vítima de preconceito no mês da conscientização até uns dias atrás estava todo mundo adorando o autismo achando a coisa mais linda e agora uma criança autista de 13 anos é espancada até a morte,autismo,https://vm.tiktok.com/ZMS2Pq2AL/,TIK TOK,172.000,NÃO INCLUSO
77,a piada que eu sou autista nível 3D suporte eu eu tenho tenho apraxia da fala tenho hiperlexia tenho hipotonia e muitas e muitas comorbidades do autismo eu tenho 5 anos falei com 4 anos Venha conhecer minha história eu sou uma uma prova de superação,autismo,https://vm.tiktok.com/ZMS2P3uUr/,TIK TOK,237.000,NÃO INCLUSO
