ID,Transcription,tag,Link
192,situações que eu só passei por ser extremamente Valéria para quem não sabe eu tenho uma irmã que hoje está com 13 anos e também diferença de idade com ela é simplesmente 13 anos eu fazia ela de bebê reborn praticamente o tanto que vocês acharam que é bom ter uma irmã mais nova é mil vezes mais e quando a minha irmã nasceu Tipo antes ela nasceu na gravidez da minha mãe tava começando esse lance de chá revelação não é tipo a grandiosidade que era que é hoje né tipo avião Cachoeira colorida mas já tinha um chazinho Revelação ali que era uma coisa meio gringa assim tipo tinha poucos mas tinha e a minha mãe foi dar à luz a minha irmã tava eu e a minha irmã do Meio lá para receber e tudo e aí sempre ver uma pessoa para checar as documentações e tudo do bebê início eu e minha irmã a gente tava de acompanhante da minha mãe e ele entrou essa mulher no quarto né pegando as documentações e tudo e como minha mãe tava muito alegre e ela fez algumas perguntas básicas para gente no caso para mim que eu era mais velha aí ela virou e falou qual cor você acha que representa a sua irmã aí eu virei e falei Rosa poderia ser branca poderia ser amarela poderia ser parda poderia ser preta não ela era rosa porque na minha cabeça eu tava falando aí a mulher falou não a cor do bebê aí a minha irmã lilás que minha mãe escolheu ela decorada na decoração,TDAH,https://www.instagram.com/reel/C-F6hHrxlyV/?igsh=MWVpdWJucnRxdmVnbw==
195,teacher I Know It Like You Want To Life Minecraft jogo The Sims Forex,TDAH,https://www.instagram.com/reel/Cf-Bg2Ssfc0/?igsh=MXJ1dHU1ZXBqNmF6dA==
198,são as 15 principais sintomas do TDH em adultos hoje é muito simples os principais sintomas são 15 os teus ideais em adultos vamos lá desvia facilmente atenção isso é muito característico por quê Porque o TDAH ele tem excesso de pensamento excesso de Emoções Então esse excesso de pensamento acaba fazendo uma grande confusão na cabeça e ele às vezes tá conversando e se distrai com alguma coisa É como se a mente de um TDAH fosse um satélite uma antena parabólica um satélite rodando e captando todos os estímulos ao redor por isso é tão difícil para ele manter o foco por exemplo numa conversa é Desastrado desorganizado derruba objetos esquece compromissos também por excesso de informação Às vezes o TDH tá fazendo uma coisa passando de um lado para o outro mas ele tá pensando em outra coisa então ele derruba a cadeira ele derruba o prato ele derruba o suco porque ele tá sempre fixado em algum pensamento importante que a gente entenda que o TDAH ele tem excesso de pensamentos por exemplo um borderline já tem excesso de Emoções então um pouquinho diferente em geral borderline não é Desastrado o TDH em geral é Desastrado então ele esquece chave ele esquece coisas importantes porque ele faz tudo no automático ele tá com,TDAH,https://www.instagram.com/reel/CxEJZpxJ1da/?igsh=MTBwaGJ6azFwcHBvcQ==
199,assim é o verdadeiro TDAH que ninguém te fala se sente preocupado com coisas que precisa fazer e se culpa por coisas que deixou de fazer sempre frustrado e se sentindo um lixo não consegue relaxar nem mesmo nos horários de descanso e lazer se sente sempre cansado indisposto e constantemente sobrecarregado no seu dia tem muita dificuldade para levantar da cama sente o peso do mundo nas costas sente um esgotamento mental gigante e não importa o quanto durma está sempre esgotado está sempre abandonado projetos metas e sonhos não consegue finalizar nada que começa de início se sente entusiasmado e motivado mas conforme o tempo se sente Sem interesse frustrado,TDAH,https://www.instagram.com/reel/C-EEw2wRq_V/?igsh=MTczZDBpYnhjOTU3cg==
200,Então quer dizer que ou você não come nada ou você come demais ou você faz 20 coisas ao mesmo tempo ou não faz nenhuma isso mesmo ou você fala para caramba ou não fala absolutamente nada ou você não se importa com nada ou você se importa demasiadamente em tudo então ou você não dorme Ou você dorme até demais e você ou tem a maior autoconfiança do mundo ou você se detesta Ué não é assim todo mundo não e você ou vai postar esse vídeo agora ou vai jogar fora e fazer outra coisa exatamente,TDAH,https://www.instagram.com/reel/CkHOiriJkMr/?igsh=ZjhuMmliOXEzYTlx
202,Quais são as dificuldades de se relacionar com TDH e esse vídeo é para vocês neurotípicos primeira dificuldade com certeza lidar com as fixações com os hypes do TDH a gente tem uma intensidade muito forte em assuntos a gente tem uma intensidade muito forte em planejamento de médio a longo prazo geralmente Imaginário é aquela sensação que você nunca sabe que a gente quer cada hora uma coisa diferente aí é difícil acompanhar né a segunda dificuldade que você vai ter são com as frustrações se ele se frustrar Possivelmente ele pode ter fortes oscilações de humor logo Venha desilusão profissional venha desilusão das suas ideias que leva para o terceiro ponto de dificuldade que nós TDH somos extremamente esquecidos ou muitas vezes a gente se faz de esquecido Sim podemos esquecer a sua filha na escola podemos esquecer de pagar alguns boletos Ou aquelas compras do mercado quarto ponto de dificuldade é que nós TDH somos extremamente indeciso a gente não lida muito bem com escolhas então Em alguns momentos a resposta mais comum de escutar é ah tanto faz você que sabe a indecisão ela pode inclusive te irritar por isso que algumas vezes nós somos até incoerente que ponto de encontro é gastar demais talvez a gente fale para você que precisamos economizar talvez a gente construa uma retórica porque assim a situação está difícil mas no fim de semana pode ser aqui mesmo comer fora gastar uma paulada no restaurante Mas de qualquer forma problemas acontecem em qualquer relacionamento comete aqui embaixo se você quer que eu faça um novo vídeo falando sobre as vantagens de se relacionar com TDH Quem sabe você se Surpreenda tá bom tchau,TDAH,https://www.instagram.com/reel/C7hXT6ru3fb/?igsh=ZTRjeW43MDNhc3Fj
205,tirar uma dúvida com a senhora aqui sempre no baldinho quanto é que tá o tomate r$ 3 isso é um cachorrinho é que coisa fofa quanto tempo tem ele três vezes vai fazer 3 meses aí vem trabalhar com a tutora vai lá me diga o preço tomate acabei esquecendo r$ 3 vem Quantos mais ou menos a gente não conta não conta né pelo peso pelo peso não é quantidade quantidade Como é o nome do pequeno aí nairon um abraço para Nayara melhor do que a gente cachorro é melhor que muito ser humano né com certeza ela tá aqui aproveitando para desabafar deixa eu concluir a informação ainda a relação em relação ao estudo que foi feito pela Superintendência Esse estudo indicou que o tempo de trabalho despendido por um trabalhador social Metropolitano para obter uma cesta básica 100 horas e 3 minutos que equivale a 45% do valor líquido de um salário mínimo ou seja quase metade do salário mínimo comprometido para garantir o alimento na mesa,TDAH,https://www.instagram.com/reel/C-hsTQTuAdq/?igsh=MWdkaXMwOXJ0eDk3Yg==
207,que nós mais temos vistos são pessoas com comportamento de TDH é um mal do século e são pessoas extremamente inteligentes né só que o TDH tá muito vinculado com suplementação E hoje nós temos nutrientes e suplementos que podem ajudar as pessoas que têm o comportamento de TDAH que existe suplementos como gaba 5-htp consegue trazer mais foco KL tia Nina consegue trazer mais foco eles fazem um equilíbrio dessa sinopse acelerada cerebral e vem o TDH,TDAH,https://www.instagram.com/reel/CwyLpzXP-d1/?igsh=MTB4aHZqcHBjYmxlZw==
208,que que aconteceu amor ontem estava tomando sorvete estava 200 graus aí eu falei pô tá friozinho fui fazer uma sopa né daí eu passo cheguei do mercado lá tal né Não vou falar mais nada aí eu tive marcado e comecei a comprar as coisas né Falei eu vou fazer uma sopinha né um caldinho e tal para esquentar que tá friozinho peguei batata cenoura abobrinha aí eu tava pegando outras coisas e tal aí legal aí cara eu não sei o que aconteceu eu fui passar no caixa quando eu olhei falei vai querer minhas coisas aí eu peguei o carrinho de alguém aí eu fiquei com vergonha eu passei agora viu aí agora que a gente vai fazer com isso aqui ó vai ter que comer Ah e o que que tem nessas compras aí de comer ué tem frutas aproximação dois pé de alface,TDAH,https://www.instagram.com/reel/C8IDtptpXeb/?igsh=MTBvbGQ2ZnBxeXd5bw==
209,mentira a gente tem uma desregulação emocional que muitas vezes faz com que nós não sintamos saudades muitas vezes em situações que pessoas neurotípicas normalmente sentem tá não vai acontecer com todo o telhado vai acontecer sempre também tá tem várias características várias condições que vão determinar isso mas sim pessoas com TDH atendem a vocês querem começar a cidade das pessoas elas não estão ali na frente da gente o tempo todo então as saudades acabam sendo aí essa parte dessa desigualdade emocional porque né Longe dos Olhos longe do coração nem procura o parceiro não não é não não é que não sente saudade não é que não gosta não é não é não é nada,TDAH,https://www.instagram.com/reel/CqVlHyFNA8L/?igsh=MXNtZmRodGI0bzdhZw==
210,eu vejo que muita gente hoje ah tá na moda tudo é TDH mas na verdade não é que é tudo é TDAH se o paciente realmente tiver o TDAH ele vai ter prejuízo como o esquecimentos será que é bom a pessoa esquecer um celular de r$ 10000 no aeroporto e lembrar dentro do avião como é que vai recuperar Será que ele vai conseguir é bom será você participar dentro de uma sala de aula Se não conseguir nem prestar atenção na aula fica voando aí no outro dia você falou que que deu lá mesmo né tem que estudar dobrado que fora que você às vezes acaba cometendo erros por dias da atenção você tá trabalhando tem que preencher uma tabela aparente números errados então na minha opinião se é na moda ou não pouco relevante nesse momento a gente tem que saber com o transtorno ele é real e algumas pessoas também diagnóstico nós temos que tratar,TDAH,https://www.instagram.com/reel/C9gB5ohRHk-/?igsh=MTlnYWcweWNtYjh1NQ==
211,e quando Você encaminha não de repente tem a cabeça dele e de repente se apaixonaram que aconteceu a tocar e apesar dessa sexta-feira,TDAH,https://www.instagram.com/reel/C9pkulGuile/?igsh=MXY1bDNucDBra25kZA==
212,como achar que nada tem porte de Goiás,TDAH,https://www.instagram.com/reel/C-TukKcxe2W/?igsh=ZGVmaWJyNmYwc2lo
214,eu vou começar a me arrumar agora a Adriele Mas o negócio é 8:30 então você tem que passar se arrumar o quê umas 7 horas amor entende uma coisa eu não pego mais moto eu caí de moto você acha que eu vou voltar o meu vômito não vou não bem é porque eu me entendo como pessoa TDAH eu tenho problemas com horário e eu não quero atrasar empatar a vida de ninguém porque de empatar a vida já basta a hora de se arrumar é agora vamos lá,TDAH,https://www.instagram.com/reel/C7xCQ95xlh0/?igsh=ejNzbGU2NHB3YzE=
215,você viu aquele novo filme que estreou no cinema agora que tem explosão filme de ação que tem um monte de coisa não é incrível adoro filme assim de muito legal né ah Inclusive tem aquele ator gostoso lindo Nossa Ave Maria como que é o nome dele Arno de flash never né uma coisa assim eu tenho um amigo que adora ele é muito fã dele é engraçado né gente eu tô devendo um pizza para ele rapidinho só minuto somente a minha mãe mandou uma mensagem aqui pera aí mandou um vídeo foi muito bom,TDAH,https://www.instagram.com/reel/Cwab6pSgoA8/?igsh=MXY5dnFvNmhvYWJkeg==
216,depressão TDH de esgotamento é de cansaço a pessoa fica estafada quase um Burnout é exatamente inclusive é uma comorbidade que não é incomum em quem é TDH essa pessoa Às vezes tem TDH tem depressão tem Burnout tem tablet tem ansiedade generalizada por quê Porque quando quando o adulto descobre que dentro de H na fase adulta que ele não quer dizer que ele não tratou antes ele sabia né O que era nem sabia o que era para ele ir atrás de alguma coisa é porque o negócio já começou a feder em algum canto da vida e ele vai protelando porque ele não ele não vai buscar a solução logo não eu vou resolver sozinho eu chamo isso do complexo do lobo solitário eu preciso fazer tudo Só sozinho eu não posso receber ajuda então não fala para ninguém não compartilha com ninguém eu não divido não mas eu vou dar um jeito sozinho porque a gente quer ir para compensar a gente quer fazer porque a gente sente que a vida da gente é cheia de falhas e de guerra a gente se sente atrás a gente sente atrasado a gente se sente culpado dos outros então toda ideia nova que a gente tem a gente acredita que a gente tem a oportunidade de hipertensão agora eu vou conseguir ser o que eu nunca fui agora vai dar certo agora eu vou fazer tudo e aí eu tenho que fazer tudo sozinho e até aí a gente já sabe o que que aconteceu milagre do dia pra noite porque eu quero rápido né imediatista Eu quero,TDAH,https://www.instagram.com/reel/Cgg9b1FL-cW/?igsh=dHNjZ2J4ZGV1YTkw
217,o TDAH precisa de rotina mas infelizmente ele tem dificuldade em mantê-las já o autismo ama rotina e tem muita dificuldade com imprevistos o TDAH vive se distraindo até mesmo com seus pensamentos o autista ele pode até não estar te olhando ou Parecer distraído mas ainda assim ele consegue manter a atenção o TDAH pode ser muito comunicativo gostar de conversar e até falar coisas engraçadas de autista tem muitas dificuldades na comunicação e na interação social interessante né comentem muito que a gente faz a parte 2,TDAH,https://www.instagram.com/reel/C9vakNQxUMz/?igsh=dzJvM2pnbXYyenA1
219,você é tão de boaça como é que você pode ter TDH hein Que que tem a ver não era para você ser tipo sei lá hiperativo não o ambiente no qual eu fui criado me forçou a internalizar toda a minha hiperatividade e assim mascarar todos os meus sintomas para que a sociedade ficasse mais confortável mel para com isso então muito obrigado mas essa máscara ela está internalizada do meu cérebro faz parte de quem eu sou agora vai ser muito mais difícil arrancar isso de mim do que você pensa e na verdade isso faz com que eu perca a noção de quem eu mesmo sou né Você não é um sociopata não hum só TDH mesmo,TDAH,https://www.instagram.com/reel/CnUfLXROnYR/?igsh=Y3QwMXAwZ3R1eXNt
220,preciso do worst,TDAH,https://www.instagram.com/reel/C-Qy3xJSg3f/?igsh=MXIyMnY4ZTExOGt5Yw==
222,Quantas pessoas no 75 Quanto tá valendo um pouco na cara,TDAH,https://www.instagram.com/reel/CxY_QA-MQAw/?igsh=MWY0c3llOTRhNGRieQ==
