ID,Transcription,Tag,Link,Platform,Views,Classificação 
77,a gente é isso eu descobri eu descobri a coisa mais insuportável sobre ter TDAH Não não é a falta de atenção continua não não é a hiperatividade ou ansiedade que vem junto também não é isso é uma coisinha em inglês chamada americana que faz você se sentir extremamente sozinho e faz você se sentir extremamente cansado americana sair significa você super analisar tudo na sua vida e não só analisar como pensar em significados mais profundos que a coisa possa ter a mesma coisa talvez não tenha significado mais profundos e isso é constante 24 horas por dia basicamente eu vou dar um exemplo se alguém fala eu te amo para mim eu vou pensar será que a pessoa me ama porque ela me ama mesmo porque que ela me ama talvez ela esteja tentando descobrir alguma carência dela será que ela quer casar comigo e ter filhos Será que ela quer sei lá suprir Algum desejo dela eu vejo uma pessoa sei lá vendo um filme Será que a pessoa está tentando fugir do trabalho da escola dela será que ela tá querendo ver o filme por causa que elas foram com personagem Quais são os significados de Todas aquelas ações e é o mundo e é eu mesma e é tudo em volta de mim constante e é extremamente cansativo para quem tem isso porque você se sente sozinho mas você na sua cabeça pensando Brilhante de coisas e se você compartilhar isso para as pessoas elas vão te achar bem esquisita e é Solitário enfim é isso boa noite,TDAH,https://vm.tiktok.com/ZMS2Au8CM/,tiktok,155.000,NÃO INCLUÍDO 
78,imagina o seguinte você tá com fome passou o dia inteiro você não comeu nada aí chega alguém aqui com um pão sem manteiga sem nada você tá morrendo de fome você vai pegar esse pão velho você vai atacar no pão velho e você vai devorar o pão velho e vai achar uma delícia vai achar maravilhoso melhor comida que você vai comer na tua vida porque você tá com fome imagina uma pessoa com TDH a fome dela ajudou pra mina quando ela acha um resquício de fonte de dopamina ela já se joga ela não quer soltar no momento que você encontre o celular que é uma fonte dopaminérgica que sempre tem coisa nova é vinheta você não tem coisa nova nossa Bruno então é muito prazer não mas para quem não tem nada aquele fiozinho de alguma coisa é o que mantém a pessoa ali,TDAH,https://vm.tiktok.com/ZMS2AuVBT/,tiktok,521.000,NÃO INCLUÍDO 
87,como é ter TDAH na vida real na minha cabeça eu perdi o celular em algum lugar primeira Providência a refazer os passos anteriores Disfarce o celular na minha frente está filmando o meu trem Ninguém percebeu o meu minuto de loucura kkk,TDAH,https://vm.tiktok.com/ZMS2AkLJh/,tiktok,787.000,NÃO INCLUÍDO 
88,todos os dias um pelo outro por algo completamente diferente inusitado daqui desse Altar até o fim dos tempos sim eu indicador não é coisa de nada você é lindo o seu tbh só pura Glória Vamos fazer assim então vamos escutar a pergunta né,TDAH,https://vm.tiktok.com/ZMS2A2oQk/,tiktok,208.000,NÃO INCLUÍDO 
92,mão para cabeça verde Corsa tá com droga parceiro via de frente vai vamos para trás tá vindo aonde estou saindo do curso tá indo para onde tá na minha casa está com documento digital senhor mostra para nós então então vamos ver se você é um alienígena,TDAH,https://vm.tiktok.com/ZMS2A9PPq/,tiktok,387.000,NÃO INCLUÍDO 
93,diz um sinal de TDH que muita gente não conhece olha um sinal muito ignorado de TDH tem a ver com a capacidade da pessoa de se concentrar em algo muita gente acha que a pessoa com déficit de atenção não consegue se concentrar direito em nada mas não é bem assim a pessoa contra IDH consegue se concentrar e prestar muita atenção sim em dois casos quando uma atividade é extremamente interessante para ela e quando uma tarefa tá em cima do prazo ou seja ela consegue prestar 100% de atenção em um livro que ela esteja gostando Tem gente com TDH que termina um livro de 500 páginas em uma semana se ela tiver gostando dele e ela também consegue terminar o trabalho de faculdade se ela sente que está chegando a última hora ou seja para quem tem TDH dificil mesmo ou quase impossível é você se concentrar em algo chato e que não seja urgente que é para isso que servem as técnicas de organização e de rotina que a gente trabalha aqui na terapia da Eureka especializada em TDAH pra pessoa contra DH conseguir fazer o que importa mesmo quando não é urgente e assim viver uma vida menos caótica né,TDAH,https://vm.tiktok.com/ZMS2Ab1jn/,tiktok,219.000,NÃO INCLUÍDO 
94,um transtorno transtorno vai que pode acontecer de tão ruim na vida de um TDH jovens TDH tem 32% mais chances de abandonar o ensino médio duas vezes mais chances de se envolver em um acidente de carro 56% mais chances de cometer suicídio muito mais chances de tênis zero problemas financeiro Então não surpreende o fato de 70% das pessoas com TDAH sofrendo de depressão e ansiedade além de morte prematura antes dos 14 anos de idade ok ok ok ok ok ok ok entendi é de fato um transtorno É lógico Você acha que a gente tava inventando,TDAH,https://vm.tiktok.com/ZMS2Agcag/,tiktok,349.000,NÃO INCLUÍDO 
95,Nossa que lindo do seu Penteado Eu adorei Que bom que você gostou mas aqui na verdade meu cabelo tava imundo e eu preferia assistir mil tutoriais de penteado de uma hora do que ir lá lavar meu cabelo e aí você ligou para o banco para pedir um cartão de crédito novo já que você perdeu o seu não na verdade não e nem pretendo Porque para mim é muito mais fácil fingir que eu nunca tive um cartão de crédito desse banco e no fundo no fundo eu sei que vai ser bom porque eu vou economizar dinheiro menina Já passou 10 minutos seu horário de serviço Você não vai sair não Ah foi mal é que eu saí do banho e fiquei deitada de toalha na cama pensando em mil motivos para convencer meu cérebro de que eu realmente tinha que sair de casa para trabalhar hoje além disso eu peguei meu celular e assistir todos os toques possíveis que contam a história de uma baleia que foi abandonada cara eu não acredito a única coisa que você tinha para fazer hoje era colocar as roupas para lavar e elas não estão sendo lavadas e na verdade eu fiquei sentado aqui com meu cérebro gritando comigo que eu tinha que pegar as roupas da máquina de lavar mas na verdade eu não consegui fiquei passando a tela do meu celular em vez disso nossa Ainda bem que você chegou você tá atrasada eu tava te esperando para resolver as coisas foi mal pelo atraso é porque eu marquei esse compromisso muito perto do compromisso anterior esqueci de levar em conta o tempo de deslocamento,TDAH,https://vm.tiktok.com/ZMS2A7bFF/,tiktok,155.000,NÃO INCLUÍDO 
96,os tiques mais comuns de um th Meu nome é Jonathan Sou psicóloga especialista em neurociências tenda IDH e eu vou te explicar Quais são os Tik toks comportamentos mais comuns de um TDH o primeiro deles disparado É com certeza mexer a perna ficar balançando se você fica horas e horas e horas balançando a perna e você nem se dá conta e isso tá trelado também essa hiperatividade que muitas vezes acarreta o nosso ser o segundo que eu poderia dizer que é muito comum é escoriação ficar arrancando pele lisinha né até espinha cravo até ficar uma ferida impressionante como isso penetra no nosso cérebro e ele causa uma fissura e a gente não consegue fazer outra coisa enquanto não parar de ficar cutucando Outro ponto muito engraçado é gesticular muito com as mãos Cadê a gás existe pulam porque eles também está atrelado a nossa imperatividade e outros comportamentos que também pode ser observadas como ficar arrancando o cabelo enrolar ou ficar tentando ver aonde tem Pelezinho enfim né ele gasta tende a ter essa vontade excessiva por sentir nem que seja um pouquinho de dor mas talvez algo que seja muito engraçado do TDH de ser observado é ter a gás costumam falar sozinho então se você vê um colega teu que tem TDH falando sozinho não se preocupe ele não é esquizofrênica ele nem tem uma vida imaginária ele só está tentando arranjar uma forma de solucionar um problema interno dele que pessoalmente Ele tem muita dificuldade existem outros comportamentos também bizarros que acontece no TDAH mas não acredita que já não é tão comum assim ah Doutor Mas tem como tratar esse x sim tem como tratar porque o que é o gatilho desses ticks básicamente gente é tudo que está atrelado aquilo que é aversivo então o trabalho escola faculdade relacionamento família enfim os gatilhos basicamente faz com que a nossa agressividade suba Nossa ansiedade também nossa hiperatividade e aí a gente precisa extravasar isso de alguma forma por isso que a gente arranca cabelo procura né tops que seja um alto lesivos que a gente sinta pelo menos um pouquinho de dor Então se incomoda bastante temer liga aqui na bio vamos conversar e aí a gente pode tirar a limpo basicamente o que acontece contigo mas tem tratamento sim tá bom gente então compartilhar aqui embaixo comentem tchau gente,TDAH,https://vm.tiktok.com/ZMS2AV93m/,tiktok,636.000,NÃO INCLUÍDO 
99,você sabe se você tem th tá afim de testar Então vamos começa a seguir nesse pontinho azul e isso muito bem não para de olhar para ele tá E agora me diz qual é a cor desse lente aqui atrás Amarelo esse daqui tudo bem Você sabe me dizer que número é esse isso Agora me diz quais cores você consegue ver Quais cores quais cores de vermelho tem roxo Tem azul tem amarelo Agora me diz que cor é essa essa e essa muito bem olha para o meu nariz olha para o meu brinco olha para minha bolsa Olha pro meu cabelo minha sobrancelha olha para minha orelha olha aqui profundo na planta olha aqui na outra planta um barulho para meu nariz meu brinco e meu primo muito bem,TDAH,https://vm.tiktok.com/ZMS2DMddA/,tiktok,145.000,NÃO INCLUÍDO 
100,Ô você viu o sal não deixa para lá tá já achei onde é que tava não porque eu fui fazer ovo aí eu coloquei o sal na geladeira não só você vem na geladeira eu sei tá vacilei mano eu só não vou expor expondo não tiver ruim é porque quem faz isso aquela mensagem geladinho Ó toca aí é tá ótimo para quem quer ser o café mano vai estrear o café vai estrear seu café Como assim gente que merda amor é quente café quente o sal frio vai esfriar o café meu Deus do céu o café quente quente sai fumaça o sal botei na geladeira tá frio vai esfriar vai esfriar o café dá para conversar não velho é muito lerda mas desde quando que põe sal no Café desde nunca meu Deus,TDAH,https://vm.tiktok.com/ZMS2DjjRb/,tiktok,217.000,NÃO INCLUÍDO 
